cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,mes,total_homicidio
66,RISARALDA,66045,APIA,2007,4,3
66,RISARALDA,66045,APIA,2007,6,1
66,RISARALDA,66045,APIA,2007,12,2
66,RISARALDA,66045,APIA,2008,1,1
66,RISARALDA,66045,APIA,2008,3,2
66,RISARALDA,66045,APIA,2008,4,3
66,RISARALDA,66045,APIA,2008,7,1
66,RISARALDA,66045,APIA,2008,8,1
66,RISARALDA,66045,APIA,2008,9,1
66,RISARALDA,66045,APIA,2008,11,1
66,RISARALDA,66045,APIA,2009,2,1
66,RISARALDA,66045,APIA,2009,3,2
66,RISARALDA,66045,APIA,2009,6,1
66,RISARALDA,66045,APIA,2009,9,1
66,RISARALDA,66045,APIA,2009,10,1
66,RISARALDA,66045,APIA,2009,11,1
66,RISARALDA,66045,APIA,2009,12,1
66,RISARALDA,66045,APIA,2010,1,1
66,RISARALDA,66045,APIA,2010,3,2
66,RISARALDA,66045,APIA,2010,4,1
66,RISARALDA,66045,APIA,2010,5,2
66,RISARALDA,66045,APIA,2010,6,1
66,RISARALDA,66045,APIA,2010,7,2
66,RISARALDA,66045,APIA,2011,1,3
66,RISARALDA,66045,APIA,2011,4,1
66,RISARALDA,66045,APIA,2011,5,1
66,RISARALDA,66045,APIA,2011,7,2
66,RISARALDA,66045,APIA,2011,8,1
66,RISARALDA,66045,APIA,2011,9,1
66,RISARALDA,66045,APIA,2011,11,5
66,RISARALDA,66045,APIA,2012,2,1
66,RISARALDA,66045,APIA,2012,5,2
66,RISARALDA,66045,APIA,2012,6,1
66,RISARALDA,66045,APIA,2012,9,5
66,RISARALDA,66045,APIA,2012,12,2
66,RISARALDA,66045,APIA,2013,8,1
66,RISARALDA,66045,APIA,2013,10,1
66,RISARALDA,66045,APIA,2013,12,1
66,RISARALDA,66045,APIA,2014,7,1
66,RISARALDA,66045,APIA,2014,9,2
66,RISARALDA,66045,APIA,2014,10,1
66,RISARALDA,66045,APIA,2014,11,1
66,RISARALDA,66045,APIA,2015,5,3
66,RISARALDA,66045,APIA,2015,7,2
66,RISARALDA,66045,APIA,2015,11,1
66,RISARALDA,66045,APIA,2015,12,1
66,RISARALDA,66045,APIA,2016,1,1
66,RISARALDA,66045,APIA,2016,2,1
66,RISARALDA,66045,APIA,2016,4,1
66,RISARALDA,66045,APIA,2016,5,1
66,RISARALDA,66045,APIA,2016,8,1
66,RISARALDA,66045,APIA,2016,12,1
66,RISARALDA,66045,APIA,2017,3,1
66,RISARALDA,66045,APIA,2017,6,1
66,RISARALDA,66045,APIA,2017,11,1
66,RISARALDA,66045,APIA,2018,1,1
66,RISARALDA,66045,APIA,2018,3,2
66,RISARALDA,66045,APIA,2018,7,2
66,RISARALDA,66045,APIA,2019,4,1
66,RISARALDA,66045,APIA,2019,5,1
66,RISARALDA,66045,APIA,2019,6,1
66,RISARALDA,66045,APIA,2019,7,6
66,RISARALDA,66045,APIA,2019,11,1
66,RISARALDA,66045,APIA,2020,6,1
66,RISARALDA,66045,APIA,2020,8,1
66,RISARALDA,66045,APIA,2021,3,1
66,RISARALDA,66045,APIA,2021,10,1
66,RISARALDA,66045,APIA,2022,2,1
66,RISARALDA,66045,APIA,2022,11,1
66,RISARALDA,66045,APIA,2022,12,1
66,RISARALDA,66045,APIA,2023,3,1
66,RISARALDA,66045,APIA,2023,8,3
66,RISARALDA,66045,APIA,2024,4,1
66,RISARALDA,66045,APIA,2024,5,1
66,RISARALDA,66045,APIA,2024,11,1
66,RISARALDA,66045,APIA,2025,1,1
66,RISARALDA,66045,APIA,2025,2,1
66,RISARALDA,66045,APIA,2025,3,1
66,RISARALDA,66045,APIA,2025,7,1
66,RISARALDA,66045,APIA,2025,11,1
66,RISARALDA,66075,BALBOA,2003,2,1
66,RISARALDA,66075,BALBOA,2003,3,1
66,RISARALDA,66075,BALBOA,2003,4,3
66,RISARALDA,66075,BALBOA,2003,5,1
66,RISARALDA,66075,BALBOA,2003,7,1
66,RISARALDA,66075,BALBOA,2003,10,1
66,RISARALDA,66075,BALBOA,2004,1,4
66,RISARALDA,66075,BALBOA,2004,2,1
66,RISARALDA,66075,BALBOA,2004,3,2
66,RISARALDA,66075,BALBOA,2004,4,4
66,RISARALDA,66075,BALBOA,2004,5,1
66,RISARALDA,66075,BALBOA,2004,6,4
66,RISARALDA,66075,BALBOA,2004,8,3
66,RISARALDA,66075,BALBOA,2004,9,1
66,RISARALDA,66075,BALBOA,2004,10,2
66,RISARALDA,66075,BALBOA,2004,11,5
66,RISARALDA,66075,BALBOA,2004,12,1
66,RISARALDA,66075,BALBOA,2005,1,3
66,RISARALDA,66075,BALBOA,2005,4,3
66,RISARALDA,66075,BALBOA,2005,5,1
66,RISARALDA,66075,BALBOA,2005,8,1
66,RISARALDA,66075,BALBOA,2005,12,1
66,RISARALDA,66075,BALBOA,2006,1,1
66,RISARALDA,66075,BALBOA,2006,2,1
66,RISARALDA,66075,BALBOA,2006,3,1
66,RISARALDA,66075,BALBOA,2006,7,1
66,RISARALDA,66075,BALBOA,2006,10,1
66,RISARALDA,66075,BALBOA,2006,11,1
66,RISARALDA,66075,BALBOA,2007,3,1
66,RISARALDA,66075,BALBOA,2007,4,1
66,RISARALDA,66075,BALBOA,2007,6,2
66,RISARALDA,66075,BALBOA,2007,7,3
66,RISARALDA,66075,BALBOA,2007,8,1
66,RISARALDA,66075,BALBOA,2007,9,1
66,RISARALDA,66075,BALBOA,2007,11,2
66,RISARALDA,66075,BALBOA,2007,12,2
66,RISARALDA,66075,BALBOA,2008,2,1
66,RISARALDA,66075,BALBOA,2008,4,1
66,RISARALDA,66075,BALBOA,2008,6,2
66,RISARALDA,66075,BALBOA,2008,9,1
66,RISARALDA,66075,BALBOA,2008,10,1
66,RISARALDA,66075,BALBOA,2009,1,1
66,RISARALDA,66075,BALBOA,2009,2,1
66,RISARALDA,66075,BALBOA,2009,4,2
66,RISARALDA,66075,BALBOA,2009,5,1
66,RISARALDA,66075,BALBOA,2009,6,2
66,RISARALDA,66075,BALBOA,2009,12,2
66,RISARALDA,66075,BALBOA,2010,6,1
66,RISARALDA,66075,BALBOA,2010,8,1
66,RISARALDA,66075,BALBOA,2010,9,1
66,RISARALDA,66075,BALBOA,2011,6,1
66,RISARALDA,66075,BALBOA,2011,9,2
66,RISARALDA,66075,BALBOA,2012,7,2
66,RISARALDA,66075,BALBOA,2012,8,2
66,RISARALDA,66075,BALBOA,2012,12,1
66,RISARALDA,66075,BALBOA,2013,1,1
66,RISARALDA,66075,BALBOA,2013,3,1
66,RISARALDA,66075,BALBOA,2013,12,1
66,RISARALDA,66075,BALBOA,2014,1,2
66,RISARALDA,66075,BALBOA,2014,5,1
66,RISARALDA,66075,BALBOA,2015,6,3
66,RISARALDA,66075,BALBOA,2015,7,1
66,RISARALDA,66075,BALBOA,2016,8,1
66,RISARALDA,66075,BALBOA,2017,1,1
66,RISARALDA,66075,BALBOA,2017,5,1
66,RISARALDA,66075,BALBOA,2017,12,1
66,RISARALDA,66075,BALBOA,2018,3,1
66,RISARALDA,66075,BALBOA,2018,4,1
66,RISARALDA,66075,BALBOA,2018,7,1
66,RISARALDA,66075,BALBOA,2019,8,2
66,RISARALDA,66075,BALBOA,2020,1,1
66,RISARALDA,66075,BALBOA,2020,2,1
66,RISARALDA,66075,BALBOA,2020,7,1
66,RISARALDA,66075,BALBOA,2023,12,1
66,RISARALDA,66075,BALBOA,2024,12,1
66,RISARALDA,66075,BALBOA,2025,12,1
66,RISARALDA,66075,BALBOA,2026,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2003,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2003,2,2
66,RISARALDA,66088,BELEN DE UMBRIA,2003,3,3
66,RISARALDA,66088,BELEN DE UMBRIA,2003,4,1
66,RISARALDA,66088,BELEN DE UMBRIA,2003,5,4
66,RISARALDA,66088,BELEN DE UMBRIA,2003,7,2
66,RISARALDA,66088,BELEN DE UMBRIA,2003,8,1
66,RISARALDA,66088,BELEN DE UMBRIA,2003,9,2
66,RISARALDA,66088,BELEN DE UMBRIA,2003,10,2
66,RISARALDA,66088,BELEN DE UMBRIA,2003,11,3
66,RISARALDA,66088,BELEN DE UMBRIA,2003,12,2
66,RISARALDA,66088,BELEN DE UMBRIA,2004,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2004,2,5
66,RISARALDA,66088,BELEN DE UMBRIA,2004,3,1
66,RISARALDA,66088,BELEN DE UMBRIA,2004,4,3
66,RISARALDA,66088,BELEN DE UMBRIA,2004,5,2
66,RISARALDA,66088,BELEN DE UMBRIA,2004,6,5
66,RISARALDA,66088,BELEN DE UMBRIA,2004,7,2
66,RISARALDA,66088,BELEN DE UMBRIA,2004,8,4
66,RISARALDA,66088,BELEN DE UMBRIA,2004,9,2
66,RISARALDA,66088,BELEN DE UMBRIA,2004,10,8
66,RISARALDA,66088,BELEN DE UMBRIA,2004,12,2
66,RISARALDA,66088,BELEN DE UMBRIA,2005,1,4
66,RISARALDA,66088,BELEN DE UMBRIA,2005,2,2
66,RISARALDA,66088,BELEN DE UMBRIA,2005,5,2
66,RISARALDA,66088,BELEN DE UMBRIA,2005,7,2
66,RISARALDA,66088,BELEN DE UMBRIA,2005,8,2
66,RISARALDA,66088,BELEN DE UMBRIA,2005,9,1
66,RISARALDA,66088,BELEN DE UMBRIA,2005,10,1
66,RISARALDA,66088,BELEN DE UMBRIA,2005,11,2
66,RISARALDA,66088,BELEN DE UMBRIA,2005,12,2
66,RISARALDA,66088,BELEN DE UMBRIA,2006,1,2
66,RISARALDA,66088,BELEN DE UMBRIA,2006,2,4
66,RISARALDA,66088,BELEN DE UMBRIA,2006,4,1
66,RISARALDA,66088,BELEN DE UMBRIA,2006,6,4
66,RISARALDA,66088,BELEN DE UMBRIA,2006,7,1
66,RISARALDA,66088,BELEN DE UMBRIA,2006,8,1
66,RISARALDA,66088,BELEN DE UMBRIA,2006,9,1
66,RISARALDA,66088,BELEN DE UMBRIA,2006,10,3
66,RISARALDA,66088,BELEN DE UMBRIA,2006,11,2
66,RISARALDA,66088,BELEN DE UMBRIA,2006,12,2
66,RISARALDA,66088,BELEN DE UMBRIA,2007,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2007,2,1
66,RISARALDA,66088,BELEN DE UMBRIA,2007,3,2
66,RISARALDA,66088,BELEN DE UMBRIA,2007,4,1
66,RISARALDA,66088,BELEN DE UMBRIA,2007,6,3
66,RISARALDA,66088,BELEN DE UMBRIA,2007,7,1
66,RISARALDA,66088,BELEN DE UMBRIA,2007,8,2
66,RISARALDA,66088,BELEN DE UMBRIA,2007,9,1
66,RISARALDA,66088,BELEN DE UMBRIA,2007,10,3
66,RISARALDA,66088,BELEN DE UMBRIA,2007,12,2
66,RISARALDA,66088,BELEN DE UMBRIA,2008,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2008,2,3
66,RISARALDA,66088,BELEN DE UMBRIA,2008,3,1
66,RISARALDA,66088,BELEN DE UMBRIA,2008,4,2
66,RISARALDA,66088,BELEN DE UMBRIA,2008,6,3
66,RISARALDA,66088,BELEN DE UMBRIA,2008,7,1
66,RISARALDA,66088,BELEN DE UMBRIA,2008,8,2
66,RISARALDA,66088,BELEN DE UMBRIA,2008,9,2
66,RISARALDA,66088,BELEN DE UMBRIA,2008,10,1
66,RISARALDA,66088,BELEN DE UMBRIA,2008,11,1
66,RISARALDA,66088,BELEN DE UMBRIA,2008,12,2
66,RISARALDA,66088,BELEN DE UMBRIA,2009,1,2
66,RISARALDA,66088,BELEN DE UMBRIA,2009,2,2
66,RISARALDA,66088,BELEN DE UMBRIA,2009,4,1
66,RISARALDA,66088,BELEN DE UMBRIA,2009,7,4
66,RISARALDA,66088,BELEN DE UMBRIA,2009,8,3
66,RISARALDA,66088,BELEN DE UMBRIA,2009,10,1
66,RISARALDA,66088,BELEN DE UMBRIA,2009,11,3
66,RISARALDA,66088,BELEN DE UMBRIA,2009,12,1
66,RISARALDA,66088,BELEN DE UMBRIA,2010,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2010,4,1
66,RISARALDA,66088,BELEN DE UMBRIA,2010,6,2
66,RISARALDA,66088,BELEN DE UMBRIA,2010,10,1
66,RISARALDA,66088,BELEN DE UMBRIA,2011,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2011,2,1
66,RISARALDA,66088,BELEN DE UMBRIA,2011,3,2
66,RISARALDA,66088,BELEN DE UMBRIA,2011,4,1
66,RISARALDA,66088,BELEN DE UMBRIA,2011,5,1
66,RISARALDA,66088,BELEN DE UMBRIA,2011,6,1
66,RISARALDA,66088,BELEN DE UMBRIA,2011,7,2
66,RISARALDA,66088,BELEN DE UMBRIA,2011,8,2
66,RISARALDA,66088,BELEN DE UMBRIA,2011,9,3
66,RISARALDA,66088,BELEN DE UMBRIA,2011,11,5
66,RISARALDA,66088,BELEN DE UMBRIA,2012,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2012,6,1
66,RISARALDA,66088,BELEN DE UMBRIA,2012,7,4
66,RISARALDA,66088,BELEN DE UMBRIA,2012,8,1
66,RISARALDA,66088,BELEN DE UMBRIA,2012,9,1
66,RISARALDA,66088,BELEN DE UMBRIA,2012,10,3
66,RISARALDA,66088,BELEN DE UMBRIA,2012,12,2
66,RISARALDA,66088,BELEN DE UMBRIA,2013,1,2
66,RISARALDA,66088,BELEN DE UMBRIA,2013,2,1
66,RISARALDA,66088,BELEN DE UMBRIA,2013,3,1
66,RISARALDA,66088,BELEN DE UMBRIA,2013,4,1
66,RISARALDA,66088,BELEN DE UMBRIA,2013,5,2
66,RISARALDA,66088,BELEN DE UMBRIA,2013,7,1
66,RISARALDA,66088,BELEN DE UMBRIA,2013,9,1
66,RISARALDA,66088,BELEN DE UMBRIA,2013,12,1
66,RISARALDA,66088,BELEN DE UMBRIA,2014,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2014,2,1
66,RISARALDA,66088,BELEN DE UMBRIA,2014,7,1
66,RISARALDA,66088,BELEN DE UMBRIA,2014,8,1
66,RISARALDA,66088,BELEN DE UMBRIA,2014,10,1
66,RISARALDA,66088,BELEN DE UMBRIA,2014,11,1
66,RISARALDA,66088,BELEN DE UMBRIA,2015,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2015,2,1
66,RISARALDA,66088,BELEN DE UMBRIA,2015,4,1
66,RISARALDA,66088,BELEN DE UMBRIA,2015,5,1
66,RISARALDA,66088,BELEN DE UMBRIA,2015,7,1
66,RISARALDA,66088,BELEN DE UMBRIA,2015,8,1
66,RISARALDA,66088,BELEN DE UMBRIA,2015,10,2
66,RISARALDA,66088,BELEN DE UMBRIA,2016,2,1
66,RISARALDA,66088,BELEN DE UMBRIA,2016,5,1
66,RISARALDA,66088,BELEN DE UMBRIA,2016,6,1
66,RISARALDA,66088,BELEN DE UMBRIA,2016,7,1
66,RISARALDA,66088,BELEN DE UMBRIA,2016,8,1
66,RISARALDA,66088,BELEN DE UMBRIA,2016,10,1
66,RISARALDA,66088,BELEN DE UMBRIA,2016,11,2
66,RISARALDA,66088,BELEN DE UMBRIA,2016,12,1
66,RISARALDA,66088,BELEN DE UMBRIA,2017,1,4
66,RISARALDA,66088,BELEN DE UMBRIA,2017,5,2
66,RISARALDA,66088,BELEN DE UMBRIA,2017,8,3
66,RISARALDA,66088,BELEN DE UMBRIA,2017,9,1
66,RISARALDA,66088,BELEN DE UMBRIA,2017,10,1
66,RISARALDA,66088,BELEN DE UMBRIA,2017,11,2
66,RISARALDA,66088,BELEN DE UMBRIA,2018,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2018,3,1
66,RISARALDA,66088,BELEN DE UMBRIA,2018,12,2
66,RISARALDA,66088,BELEN DE UMBRIA,2019,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2019,6,2
66,RISARALDA,66088,BELEN DE UMBRIA,2019,11,3
66,RISARALDA,66088,BELEN DE UMBRIA,2019,12,1
66,RISARALDA,66088,BELEN DE UMBRIA,2020,1,2
66,RISARALDA,66088,BELEN DE UMBRIA,2020,2,1
66,RISARALDA,66088,BELEN DE UMBRIA,2020,8,1
66,RISARALDA,66088,BELEN DE UMBRIA,2020,10,2
66,RISARALDA,66088,BELEN DE UMBRIA,2020,11,1
66,RISARALDA,66088,BELEN DE UMBRIA,2020,12,1
66,RISARALDA,66088,BELEN DE UMBRIA,2021,1,2
66,RISARALDA,66088,BELEN DE UMBRIA,2021,8,1
66,RISARALDA,66088,BELEN DE UMBRIA,2021,12,1
66,RISARALDA,66088,BELEN DE UMBRIA,2022,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2022,3,1
66,RISARALDA,66088,BELEN DE UMBRIA,2022,6,1
66,RISARALDA,66088,BELEN DE UMBRIA,2022,11,1
66,RISARALDA,66088,BELEN DE UMBRIA,2022,12,1
66,RISARALDA,66088,BELEN DE UMBRIA,2023,3,3
66,RISARALDA,66088,BELEN DE UMBRIA,2023,4,3
66,RISARALDA,66088,BELEN DE UMBRIA,2023,5,2
66,RISARALDA,66088,BELEN DE UMBRIA,2023,6,1
66,RISARALDA,66088,BELEN DE UMBRIA,2023,12,1
66,RISARALDA,66088,BELEN DE UMBRIA,2024,1,1
66,RISARALDA,66088,BELEN DE UMBRIA,2024,3,1
66,RISARALDA,66088,BELEN DE UMBRIA,2024,4,1
66,RISARALDA,66088,BELEN DE UMBRIA,2024,5,2
66,RISARALDA,66088,BELEN DE UMBRIA,2024,6,1
66,RISARALDA,66088,BELEN DE UMBRIA,2024,9,1
66,RISARALDA,66088,BELEN DE UMBRIA,2024,11,2
66,RISARALDA,66088,BELEN DE UMBRIA,2024,12,1
66,RISARALDA,66088,BELEN DE UMBRIA,2025,2,1
66,RISARALDA,66088,BELEN DE UMBRIA,2025,4,3
66,RISARALDA,66088,BELEN DE UMBRIA,2025,5,4
66,RISARALDA,66088,BELEN DE UMBRIA,2025,6,1
66,RISARALDA,66088,BELEN DE UMBRIA,2025,7,2
66,RISARALDA,66088,BELEN DE UMBRIA,2025,8,2
66,RISARALDA,66088,BELEN DE UMBRIA,2025,9,2
66,RISARALDA,66088,BELEN DE UMBRIA,2025,11,3
66,RISARALDA,66088,BELEN DE UMBRIA,2025,12,3
66,RISARALDA,66088,BELEN DE UMBRIA,2026,2,3
66,RISARALDA,66170,DOSQUEBRADAS,2003,1,13
66,RISARALDA,66170,DOSQUEBRADAS,2003,2,13
66,RISARALDA,66170,DOSQUEBRADAS,2003,3,13
66,RISARALDA,66170,DOSQUEBRADAS,2003,4,13
66,RISARALDA,66170,DOSQUEBRADAS,2003,5,9
66,RISARALDA,66170,DOSQUEBRADAS,2003,6,11
66,RISARALDA,66170,DOSQUEBRADAS,2003,7,12
66,RISARALDA,66170,DOSQUEBRADAS,2003,8,11
66,RISARALDA,66170,DOSQUEBRADAS,2003,9,13
66,RISARALDA,66170,DOSQUEBRADAS,2003,10,11
66,RISARALDA,66170,DOSQUEBRADAS,2003,11,9
66,RISARALDA,66170,DOSQUEBRADAS,2003,12,17
66,RISARALDA,66170,DOSQUEBRADAS,2004,1,10
66,RISARALDA,66170,DOSQUEBRADAS,2004,2,12
66,RISARALDA,66170,DOSQUEBRADAS,2004,3,10
66,RISARALDA,66170,DOSQUEBRADAS,2004,4,13
66,RISARALDA,66170,DOSQUEBRADAS,2004,5,14
66,RISARALDA,66170,DOSQUEBRADAS,2004,6,13
66,RISARALDA,66170,DOSQUEBRADAS,2004,7,16
66,RISARALDA,66170,DOSQUEBRADAS,2004,8,11
66,RISARALDA,66170,DOSQUEBRADAS,2004,9,10
66,RISARALDA,66170,DOSQUEBRADAS,2004,10,18
66,RISARALDA,66170,DOSQUEBRADAS,2004,11,14
66,RISARALDA,66170,DOSQUEBRADAS,2004,12,12
66,RISARALDA,66170,DOSQUEBRADAS,2005,1,17
66,RISARALDA,66170,DOSQUEBRADAS,2005,2,16
66,RISARALDA,66170,DOSQUEBRADAS,2005,3,9
66,RISARALDA,66170,DOSQUEBRADAS,2005,4,8
66,RISARALDA,66170,DOSQUEBRADAS,2005,5,9
66,RISARALDA,66170,DOSQUEBRADAS,2005,6,12
66,RISARALDA,66170,DOSQUEBRADAS,2005,7,17
66,RISARALDA,66170,DOSQUEBRADAS,2005,8,14
66,RISARALDA,66170,DOSQUEBRADAS,2005,9,13
66,RISARALDA,66170,DOSQUEBRADAS,2005,10,19
66,RISARALDA,66170,DOSQUEBRADAS,2005,11,21
66,RISARALDA,66170,DOSQUEBRADAS,2005,12,14
66,RISARALDA,66170,DOSQUEBRADAS,2006,1,9
66,RISARALDA,66170,DOSQUEBRADAS,2006,2,11
66,RISARALDA,66170,DOSQUEBRADAS,2006,3,14
66,RISARALDA,66170,DOSQUEBRADAS,2006,4,19
66,RISARALDA,66170,DOSQUEBRADAS,2006,5,7
66,RISARALDA,66170,DOSQUEBRADAS,2006,6,11
66,RISARALDA,66170,DOSQUEBRADAS,2006,7,10
66,RISARALDA,66170,DOSQUEBRADAS,2006,8,19
66,RISARALDA,66170,DOSQUEBRADAS,2006,9,14
66,RISARALDA,66170,DOSQUEBRADAS,2006,10,15
66,RISARALDA,66170,DOSQUEBRADAS,2006,11,19
66,RISARALDA,66170,DOSQUEBRADAS,2006,12,9
66,RISARALDA,66170,DOSQUEBRADAS,2007,1,11
66,RISARALDA,66170,DOSQUEBRADAS,2007,2,7
66,RISARALDA,66170,DOSQUEBRADAS,2007,3,13
66,RISARALDA,66170,DOSQUEBRADAS,2007,4,8
66,RISARALDA,66170,DOSQUEBRADAS,2007,5,17
66,RISARALDA,66170,DOSQUEBRADAS,2007,6,15
66,RISARALDA,66170,DOSQUEBRADAS,2007,7,11
66,RISARALDA,66170,DOSQUEBRADAS,2007,8,7
66,RISARALDA,66170,DOSQUEBRADAS,2007,9,15
66,RISARALDA,66170,DOSQUEBRADAS,2007,10,13
66,RISARALDA,66170,DOSQUEBRADAS,2007,11,12
66,RISARALDA,66170,DOSQUEBRADAS,2007,12,19
66,RISARALDA,66170,DOSQUEBRADAS,2008,1,15
66,RISARALDA,66170,DOSQUEBRADAS,2008,2,10
66,RISARALDA,66170,DOSQUEBRADAS,2008,3,8
66,RISARALDA,66170,DOSQUEBRADAS,2008,4,12
66,RISARALDA,66170,DOSQUEBRADAS,2008,5,16
66,RISARALDA,66170,DOSQUEBRADAS,2008,6,13
66,RISARALDA,66170,DOSQUEBRADAS,2008,7,13
66,RISARALDA,66170,DOSQUEBRADAS,2008,8,12
66,RISARALDA,66170,DOSQUEBRADAS,2008,9,13
66,RISARALDA,66170,DOSQUEBRADAS,2008,10,11
66,RISARALDA,66170,DOSQUEBRADAS,2008,11,14
66,RISARALDA,66170,DOSQUEBRADAS,2008,12,12
66,RISARALDA,66170,DOSQUEBRADAS,2009,1,7
66,RISARALDA,66170,DOSQUEBRADAS,2009,2,6
66,RISARALDA,66170,DOSQUEBRADAS,2009,3,9
66,RISARALDA,66170,DOSQUEBRADAS,2009,4,10
66,RISARALDA,66170,DOSQUEBRADAS,2009,5,11
66,RISARALDA,66170,DOSQUEBRADAS,2009,6,10
66,RISARALDA,66170,DOSQUEBRADAS,2009,7,13
66,RISARALDA,66170,DOSQUEBRADAS,2009,8,7
66,RISARALDA,66170,DOSQUEBRADAS,2009,9,6
66,RISARALDA,66170,DOSQUEBRADAS,2009,10,6
66,RISARALDA,66170,DOSQUEBRADAS,2009,11,9
66,RISARALDA,66170,DOSQUEBRADAS,2009,12,12
66,RISARALDA,66170,DOSQUEBRADAS,2010,1,14
66,RISARALDA,66170,DOSQUEBRADAS,2010,2,14
66,RISARALDA,66170,DOSQUEBRADAS,2010,3,10
66,RISARALDA,66170,DOSQUEBRADAS,2010,4,7
66,RISARALDA,66170,DOSQUEBRADAS,2010,5,8
66,RISARALDA,66170,DOSQUEBRADAS,2010,6,9
66,RISARALDA,66170,DOSQUEBRADAS,2010,7,13
66,RISARALDA,66170,DOSQUEBRADAS,2010,8,9
66,RISARALDA,66170,DOSQUEBRADAS,2010,9,11
66,RISARALDA,66170,DOSQUEBRADAS,2010,10,6
66,RISARALDA,66170,DOSQUEBRADAS,2010,11,9
66,RISARALDA,66170,DOSQUEBRADAS,2010,12,1
66,RISARALDA,66170,DOSQUEBRADAS,2011,1,2
66,RISARALDA,66170,DOSQUEBRADAS,2011,2,7
66,RISARALDA,66170,DOSQUEBRADAS,2011,3,4
66,RISARALDA,66170,DOSQUEBRADAS,2011,4,7
66,RISARALDA,66170,DOSQUEBRADAS,2011,5,6
66,RISARALDA,66170,DOSQUEBRADAS,2011,6,9
66,RISARALDA,66170,DOSQUEBRADAS,2011,7,4
66,RISARALDA,66170,DOSQUEBRADAS,2011,8,9
66,RISARALDA,66170,DOSQUEBRADAS,2011,9,7
66,RISARALDA,66170,DOSQUEBRADAS,2011,10,4
66,RISARALDA,66170,DOSQUEBRADAS,2011,11,6
66,RISARALDA,66170,DOSQUEBRADAS,2011,12,5
66,RISARALDA,66170,DOSQUEBRADAS,2012,1,4
66,RISARALDA,66170,DOSQUEBRADAS,2012,2,6
66,RISARALDA,66170,DOSQUEBRADAS,2012,3,7
66,RISARALDA,66170,DOSQUEBRADAS,2012,4,5
66,RISARALDA,66170,DOSQUEBRADAS,2012,5,7
66,RISARALDA,66170,DOSQUEBRADAS,2012,6,4
66,RISARALDA,66170,DOSQUEBRADAS,2012,7,6
66,RISARALDA,66170,DOSQUEBRADAS,2012,8,5
66,RISARALDA,66170,DOSQUEBRADAS,2012,9,5
66,RISARALDA,66170,DOSQUEBRADAS,2012,10,6
66,RISARALDA,66170,DOSQUEBRADAS,2012,11,4
66,RISARALDA,66170,DOSQUEBRADAS,2012,12,7
66,RISARALDA,66170,DOSQUEBRADAS,2013,1,8
66,RISARALDA,66170,DOSQUEBRADAS,2013,2,5
66,RISARALDA,66170,DOSQUEBRADAS,2013,3,5
66,RISARALDA,66170,DOSQUEBRADAS,2013,4,5
66,RISARALDA,66170,DOSQUEBRADAS,2013,5,4
66,RISARALDA,66170,DOSQUEBRADAS,2013,6,10
66,RISARALDA,66170,DOSQUEBRADAS,2013,7,3
66,RISARALDA,66170,DOSQUEBRADAS,2013,8,2
66,RISARALDA,66170,DOSQUEBRADAS,2013,9,5
66,RISARALDA,66170,DOSQUEBRADAS,2013,10,3
66,RISARALDA,66170,DOSQUEBRADAS,2013,11,6
66,RISARALDA,66170,DOSQUEBRADAS,2013,12,2
66,RISARALDA,66170,DOSQUEBRADAS,2014,1,7
66,RISARALDA,66170,DOSQUEBRADAS,2014,2,1
66,RISARALDA,66170,DOSQUEBRADAS,2014,3,5
66,RISARALDA,66170,DOSQUEBRADAS,2014,4,5
66,RISARALDA,66170,DOSQUEBRADAS,2014,5,9
66,RISARALDA,66170,DOSQUEBRADAS,2014,6,3
66,RISARALDA,66170,DOSQUEBRADAS,2014,7,4
66,RISARALDA,66170,DOSQUEBRADAS,2014,8,7
66,RISARALDA,66170,DOSQUEBRADAS,2014,9,4
66,RISARALDA,66170,DOSQUEBRADAS,2014,10,5
66,RISARALDA,66170,DOSQUEBRADAS,2014,11,4
66,RISARALDA,66170,DOSQUEBRADAS,2014,12,9
66,RISARALDA,66170,DOSQUEBRADAS,2015,1,9
66,RISARALDA,66170,DOSQUEBRADAS,2015,2,5
66,RISARALDA,66170,DOSQUEBRADAS,2015,3,4
66,RISARALDA,66170,DOSQUEBRADAS,2015,4,1
66,RISARALDA,66170,DOSQUEBRADAS,2015,5,5
66,RISARALDA,66170,DOSQUEBRADAS,2015,6,5
66,RISARALDA,66170,DOSQUEBRADAS,2015,7,5
66,RISARALDA,66170,DOSQUEBRADAS,2015,8,6
66,RISARALDA,66170,DOSQUEBRADAS,2015,9,6
